,0
10138,130.0
10139,29.0
10140,35.0
10141,78.0
10142,286.0
10143,327.0
10144,338.0
10145,246.0
10146,246.0
10147,43.0
10148,125.0
10149,271.0
10150,381.0
10151,373.0
10152,202.0
10153,132.0
10154,213.0
10155,201.0
10156,81.0
10157,47.0
10158,94.0
10159,153.0
10160,286.0
10161,376.0
10162,355.0
10163,188.0
10164,233.0
10165,244.0
10166,355.0
10167,327.0
10168,136.0
10169,249.0
10170,227.0
10171,107.0
10172,191.0
10173,209.0
10174,85.0
10175,112.0
10176,121.0
10177,216.0
10178,182.0
10179,166.0
10180,33.0
10181,32.0
10182,113.0
10183,125.0
10184,228.0
10185,352.0
10186,156.0
10187,156.0
10188,278.0
10189,385.0
10190,284.0
10191,371.0
10192,418.0
10193,71.0
10194,111.0
10195,95.0
10196,195.0
10197,174.0
10198,157.0
10199,376.0
10200,207.0
10201,18.0
10202,130.0
10203,221.0
10204,319.0
10205,287.0
10206,82.0
10207,171.0
10208,176.0
10209,95.0
10210,219.0
10211,195.0
10212,378.0
10213,190.0
10214,174.0
10215,11.0
10216,119.0
10217,128.0
10218,170.0
10219,135.0
10220,159.0
10221,17.0
10222,77.0
10223,200.0
10224,170.0
10225,279.0
10226,535.0
10227,531.0
10228,468.0
10229,185.0
10230,130.0
10231,129.0
10232,363.0
10233,375.0
10234,336.0
10235,258.0
10236,391.0
10237,494.0
10238,567.0
10239,42.0
10240,177.0
10241,171.0
10242,193.0
10243,288.0
10244,271.0
10245,58.0
10246,51.0
10247,86.0
10248,186.0
10249,171.0
10250,148.0
10251,229.0
10252,17.0
10253,36.0
10254,62.0
10255,178.0
10256,166.0
10257,169.0
10258,80.0
10259,72.0
10260,21.0
10261,64.0
10262,148.0
10263,219.0
10264,277.0
10265,264.0
10266,378.0
10267,422.0
10268,166.0
10269,166.0
10270,69.0
10271,245.0
10272,207.0
10273,146.0
10274,58.0
10275,63.0
10276,57.0
10277,92.0
10278,165.0
10279,226.0
10280,205.0
10281,121.0
10282,80.0
10283,121.0
10284,292.0
10285,320.0
10286,308.0
10287,75.0
10288,144.0
10289,209.0
10290,98.0
10291,126.0
10292,111.0
10293,113.0
10294,184.0
10295,159.0
10296,156.0
10297,66.0
10298,108.0
10299,116.0
10300,132.0
10301,147.0
10302,173.0
10303,40.0
10304,64.0
10305,58.0
10306,48.0
10307,112.0
10308,500.0
10309,123.0
10310,85.0
10311,67.0
10312,53.0
10313,64.0
10314,100.0
10315,34.0
10316,109.0
10317,111.0
10318,93.0
10319,152.0
10320,164.0
10321,182.0
10322,164.0
10323,290.0
10324,122.0
10325,112.0
10326,144.0
10327,31.0
10328,113.0
10329,122.0
10330,73.0
10331,120.0
10332,147.0
10333,71.0
10334,52.0
10335,54.0
10336,210.0
10337,91.0
10338,120.0
10339,26.0
10340,50.0
10341,47.0
10342,100.0
10343,109.0
10344,39.0
10345,85.0
10346,85.0
10347,169.0
10348,177.0
10349,233.0
10350,113.0
10351,172.0
10352,102.0
10353,109.0
10354,45.0
10355,37.0
10356,77.0
10357,128.0
10358,172.0
10359,98.0
10360,38.0
10361,76.0
10362,121.0
10363,168.0
10364,112.0
10365,235.0
10366,261.0
10367,176.0
10368,243.0
10369,227.0
10370,241.0
10371,45.0
10372,53.0
10373,55.0
10374,40.0
10375,43.0
10376,50.0
10377,85.0
10378,192.0
10379,214.0
10380,227.0
10381,140.0
10382,125.0
10383,85.0
10384,41.0
10385,45.0
10386,113.0
10387,95.0
10388,147.0
10389,152.0
10390,180.0
10391,176.0
10392,211.0
10393,236.0
10394,200.0
10395,197.0
10396,205.0
10397,75.0
10398,41.0
10399,68.0
10400,89.0
10401,109.0
10402,169.0
10403,61.0
10404,61.0
10405,41.0
10406,50.0
10407,69.0
10408,108.0
10409,87.0
10410,106.0
10411,93.0
10412,140.0
10413,158.0
10414,196.0
10415,117.0
10416,154.0
10417,44.0
10418,43.0
10419,46.0
10420,92.0
10421,115.5
10422,85.0
10423,163.0
10424,104.0
10425,155.0
10426,35.0
10427,27.0
10428,64.0
10429,154.0
10430,171.0
10431,215.0
10432,56.0
10433,58.0
10434,107.0
10435,121.0
10436,114.0
10437,99.0
10438,98.0
10439,55.0
10440,72.0
10441,108.0
10442,104.0
10443,124.0
10444,195.0
10445,212.0
10446,136.0
10447,74.0
10448,79.0
10449,173.0
10450,184.0
10451,114.0
10452,91.0
10453,113.0
10454,69.0
10455,89.0
10456,74.0
10457,156.0
10458,126.0
10459,87.0
10460,94.0
10461,220.0
10462,349.0
10463,421.0
10464,381.0
10465,359.0
10466,13.0
10467,60.0
10468,109.0
10469,112.0
10470,74.0
10471,144.0
10472,258.0
10473,340.0
10474,262.0
10475,92.0
10476,103.0
10477,164.0
10478,317.0
10479,391.0
10480,372.0
10481,48.0
10482,84.0
10483,135.0
10484,186.0
10485,197.0
10486,163.0
10487,20.7
10488,51.0
10489,179.0
10490,188.0
10491,39.0
10492,55.0
10493,102.0
10494,105.0
10495,133.0
10496,124.0
10497,10.0
10498,48.0
10499,90.0
10500,183.0
10501,156.0
10502,80.0
10503,144.0
10504,369.0
10505,432.0
10506,434.0
10507,132.0
10508,186.0
10509,221.0
10510,296.0
10511,343.0
10512,384.0
10513,201.0
10514,268.0
10515,247.0
10516,33.0
10517,119.0
10518,112.0
10519,12.0
10520,117.0
10521,119.0
10522,151.0
10523,172.0
10524,294.0
10525,274.0
10526,81.0
10527,23.0
10528,114.0
10529,177.0
10530,181.0
10531,11.0
10532,139.0
10533,188.0
10534,184.0
10535,21.0
10536,42.0
10537,152.0
10538,143.0
10539,21.0
10540,86.0
10541,171.0
10542,341.0
10543,338.0
10544,179.0
10545,38.0
10546,9.0
10547,92.0
10548,111.0
10549,177.0
10550,285.0
10551,307.0
10552,117.0
10553,134.0
10554,214.0
10555,303.0
10556,276.0
10557,161.0
10558,230.0
10559,245.0
10560,253.0
10561,483.0
10562,461.0
10563,143.0
10564,143.0
10565,90.0
10566,123.0
10567,35.0
10568,219.0
10569,270.0
10570,321.0
10571,204.0
10572,223.0
10573,55.0
10574,88.0
10575,165.0
10576,27.0
10577,121.0
10578,160.0
10579,156.0
10580,202.0
10581,16.0
10582,71.0
10583,114.0
10584,102.0
10585,96.0
10586,176.0
10587,192.0
10588,107.0
10589,100.0
10590,192.0
10591,301.0
10592,314.0
10593,303.0
10594,44.0
10595,216.0
10596,468.0
10597,196.0
10598,295.0
10599,87.0
10600,221.0
10601,237.0
10602,255.0
10603,30.0
10604,51.0
10605,237.0
10606,85.0
10607,123.0
10608,15.0
10609,78.0
10610,191.0
10611,280.0
10612,282.0
10613,262.0
10614,15.0
10615,72.0
10616,100.0
10617,98.0
10618,149.0
10619,149.0
10620,163.0
10621,330.0
10622,328.0
10623,96.0
10624,126.0
10625,97.0
10626,44.0
10627,42.0
10628,62.0
10629,134.0
10630,162.0
10631,143.0
10632,150.0
10633,118.0
10634,138.0
10635,219.0
10636,119.0
10637,114.0
10638,93.0
10639,119.0
10640,161.0
10641,127.0
10642,70.0
10643,146.0
10644,188.0
10645,248.0
10646,69.0
10647,112.0
10648,58.0
10649,90.0
10650,44.0
10651,82.0
10652,129.0
10653,96.0
10654,58.0
10655,45.0
10656,53.0
10657,142.0
10658,47.0
10659,55.0
10660,77.0
10661,192.0
10662,188.0
10663,26.0
10664,27.0
10665,54.0
10666,79.0
10667,198.0
10668,219.0
10669,174.0
10670,147.0
10671,131.0
10672,146.0
10673,120.0
10674,81.0
10675,70.0
10676,140.0
10677,133.0
10678,60.0
10679,72.0
10680,97.0
10681,60.0
10682,30.0
10683,58.0
10684,88.0
10685,130.0
10686,100.0
10687,21.0
10688,26.0
10689,38.0
10690,122.0
10691,183.0
10692,81.0
10693,60.0
10694,24.0
10695,32.0
10696,60.0
10697,160.0
10698,298.0
10699,184.0
10700,180.0
10701,134.0
10702,179.0
10703,212.0
10704,219.0
10705,26.0
10706,37.0
10707,25.0
10708,47.0
10709,60.0
10710,88.0
10711,120.0
10712,93.0
10713,193.0
10714,117.0
10715,81.0
10716,160.0
10717,180.0
10718,102.0
10719,87.0
10720,56.0
10721,59.0
10722,88.0
10723,83.0
10724,119.0
10725,122.0
10726,181.0
10727,99.0
10728,80.0
10729,93.0
10730,137.0
10731,162.0
10732,146.0
10733,78.0
10734,158.0
10735,105.0
10736,68.0
10737,119.0
10738,147.0
10739,150.0
10740,53.0
10741,168.0
10742,130.0
10743,157.0
10744,81.0
10745,80.0
10746,81.0
10747,135.0
10748,113.0
10749,149.0
10750,159.0
10751,65.0
10752,93.0
10753,111.0
10754,109.0
10755,76.0
10756,65.0
10757,33.0
10758,60.0
10759,83.0
10760,23.0
10761,19.0
10762,18.0
10763,24.0
10764,25.0
10765,48.0
10766,42.0
10767,50.0
10768,15.0
10769,17.0
10770,21.0
10771,88.0
10772,30.0
10773,31.0
10774,36.0
10775,69.0
10776,73.0
10777,14.0
10778,20.0
10779,18.0
10780,36.0
10781,98.0
10782,140.0
10783,162.0
10784,169.0
10785,210.0
10786,37.0
10787,141.0
10788,134.0
10789,237.0
10790,47.0
10791,226.0
10792,36.0
10793,86.0
10794,86.0
10795,86.0
10796,79.0
10797,38.0
10798,39.0
10799,52.0
10800,60.0
10801,199.0
10802,265.0
10803,360.0
10804,360.0
10805,28.0
10806,27.0
10807,11.0
10808,11.0
10809,38.0
10810,74.0
10811,128.0
10812,150.0
10813,294.0
10814,326.0
10815,274.0
10816,87.0
10817,95.0
10818,74.0
10819,73.0
10820,81.0
10821,83.0
10822,48.0
10823,75.0
10824,21.0
10825,16.0
10826,20.0
10827,52.0
10828,80.0
10829,96.0
10830,121.0
10831,196.0
10832,240.0
10833,245.0
10834,31.0
10835,42.0
10836,97.0
10837,140.0
10838,158.0
10839,155.0
10840,203.0
10841,252.0
10842,395.0
10843,273.0
10844,67.0
10845,110.0
10846,104.0
10847,106.0
10848,90.0
10849,53.0
10850,79.0
10851,50.0
10852,88.0
10853,102.0
10854,155.0
10855,258.0
10856,294.0
10857,392.0
10858,555.0
10859,718.0
10860,29.0
10861,15.0
10862,134.0
10863,128.0
10864,187.0
10865,247.0
10866,286.0
10867,279.0
10868,300.0
10869,114.0
10870,227.0
10871,352.0
10872,338.0
10873,8.0
10874,14.0
10875,157.0
10876,149.0
10877,165.0
10878,228.0
10879,371.0
10880,436.0
10881,458.0
10882,436.0
10883,657.0
10884,509.0
10885,77.0
10886,226.0
10887,297.0
10888,344.0
10889,171.0
10890,15.0
10891,108.0
10892,150.0
10893,76.0
10894,216.0
10895,254.0
10896,400.0
10897,421.0
10898,141.0
10899,87.0
10900,191.0
10901,152.0
10902,55.0
10903,151.0
10904,290.0
10905,328.0
10906,411.0
10907,433.0
10908,62.0
10909,86.0
10910,200.0
10911,172.0
10912,91.0
10913,59.0
10914,136.0
10915,228.0
10916,206.0
10917,104.0
10918,114.0
10919,104.0
10920,250.0
10921,244.0
10922,190.0
10923,194.0
10924,100.0
10925,142.0
10926,37.0
10927,162.0
10928,131.0
10929,50.0
10930,45.0
10931,83.0
10932,185.0
10933,242.0
10934,153.0
10935,199.0
10936,286.0
10937,85.0
10938,27.0
10939,74.0
10940,99.0
10941,170.0
10942,224.0
10943,259.0
10944,241.0
10945,30.0
10946,92.0
10947,104.0
10948,103.0
10949,93.0
10950,116.0
10951,73.0
10952,112.0
10953,98.0
10954,147.0
10955,275.0
10956,310.0
10957,182.0
10958,228.0
10959,68.0
10960,104.0
10961,90.0
10962,81.0
10963,127.0
10964,157.0
10965,118.0
10966,90.0
10967,144.0
10968,190.0
10969,124.0
10970,68.0
10971,159.0
10972,97.0
10973,138.0
10974,229.0
10975,120.0
10976,155.0
10977,113.0
10978,96.0
10979,52.0
10980,120.0
10981,156.0
10982,140.0
10983,273.0
10984,195.0
10985,254.0
10986,207.0
10987,186.0
10988,163.0
10989,236.0
10990,162.0
10991,108.0
10992,112.0
10993,160.0
10994,155.0
10995,235.0
10996,223.0
10997,191.0
10998,67.0
10999,110.0
11000,164.0
11001,91.0
11002,119.0
11003,92.0
11004,207.0
11005,186.0
11006,222.0
11007,286.0
11008,510.0
11009,168.0
11010,309.0
11011,240.0
11012,38.0
11013,63.0
11014,46.0
11015,31.0
11016,84.0
11017,242.0
11018,242.0
11019,142.0
11020,45.0
11021,53.0
11022,131.0
11023,183.0
11024,183.0
11025,66.0
11026,51.0
11027,86.0
11028,194.0
11029,213.0
11030,170.0
11031,93.0
11032,137.0
11033,84.0
11034,78.0
11035,86.0
11036,83.0
11037,167.0
11038,159.0
11039,115.0
11040,210.0
11041,127.0
11042,75.0
11043,115.0
11044,100.0
11045,202.0
11046,64.0
11047,228.0
11048,196.0
11049,63.0
11050,70.0
11051,136.0
11052,261.0
11053,93.0
11054,117.0
11055,128.0
11056,197.0
11057,220.0
11058,137.0
11059,26.0
11060,33.0
11061,139.0
11062,126.0
11063,118.0
11064,96.0
11065,51.0
11066,53.0
11067,100.0
11068,87.0
11069,125.0
11070,142.0
11071,30.0
11072,39.0
11073,75.0
11074,89.0
11075,145.0
11076,148.0
11077,55.0
11078,126.0
11079,125.0
11080,220.0
11081,139.0
11082,95.0
11083,88.0
11084,198.0
11085,155.0
11086,95.0
11087,30.0
11088,68.0
11089,103.0
11090,155.0
11091,136.0
11092,158.0
11093,70.0
11094,91.0
11095,83.0
11096,24.0
11097,22.0
11098,48.0
11099,43.0
11100,28.0
11101,213.0
11102,198.0
11103,195.0
11104,41.0
11105,114.0
11106,379.0
11107,378.0
11108,297.0
11109,148.0
11110,95.0
11111,211.0
11112,195.0
11113,120.0
11114,100.0
11115,88.0
11116,82.0
11117,74.0
11118,139.0
11119,218.0
11120,307.0
11121,271.0
11122,71.0
11123,143.0
11124,188.0
11125,99.0
11126,39.0
11127,70.0
11128,180.0
11129,287.0
11130,368.0
11131,326.0
11132,169.0
11133,234.0
11134,316.0
11135,371.0
11136,272.0
11137,118.0
11138,260.0
11139,236.0
11140,130.0
11141,182.0
11142,156.0
11143,98.0
11144,93.0
11145,112.0
11146,222.0
11147,169.0
11148,146.0
11149,22.0
11150,17.0
11151,121.0
11152,145.0
11153,255.0
11154,367.0
11155,386.0
11156,282.0
11157,111.0
11158,84.0
11159,15.0
11160,102.0
11161,126.0
11162,127.0
11163,172.0
11164,222.0
11165,233.0
11166,200.0
11167,149.0
11168,284.0
11169,437.0
11170,393.0
11171,51.0
11172,99.0
11173,63.0
11174,77.0
11175,134.0
11176,128.0
11177,122.0
11178,231.0
11179,232.0
11180,103.0
11181,129.0
11182,109.0
11183,235.0
11184,360.0
11185,408.0
11186,424.0
11187,310.0
11188,17.0
11189,76.0
11190,59.0
11191,132.0
11192,137.0
11193,160.0
11194,137.0
11195,193.0
11196,186.0
11197,190.0
11198,154.0
11199,178.0
11200,199.0
11201,31.0
11202,122.0
11203,214.0
11204,370.0
11205,104.0
11206,304.0
11207,252.0
11208,586.0
11209,623.0
11210,396.0
11211,223.0
11212,211.0
11213,14.0
11214,135.0
11215,246.0
11216,303.0
11217,274.0
11218,69.0
11219,134.0
11220,151.0
11221,90.0
11222,196.0
11223,193.0
11224,556.0
11225,171.0
11226,164.0
11227,13.0
11228,135.0
11229,124.0
11230,162.0
11231,112.0
11232,127.0
11233,20.0
11234,72.0
11235,219.0
11236,201.0
11237,276.0
11238,704.0
11239,655.0
11240,498.0
11241,389.0
11242,285.0
11243,310.0
11244,261.0
11245,405.0
11246,478.0
11247,512.0
11248,66.0
11249,124.0
11250,172.0
11251,231.0
11252,309.0
11253,256.0
11254,51.0
11255,55.0
11256,94.0
11257,202.0
11258,175.0
11259,171.0
11260,266.0
11261,38.0
11262,44.0
11263,59.0
11264,190.0
11265,182.0
11266,167.0
11267,64.0
11268,71.0
11269,39.0
11270,65.0
11271,146.0
11272,228.0
11273,271.0
11274,272.0
11275,381.0
11276,394.0
11277,178.0
11278,174.0
11279,58.0
11280,244.0
11281,222.0
11282,141.0
11283,56.0
11284,60.0
11285,54.0
11286,75.0
11287,159.0
11288,229.0
11289,172.0
11290,112.0
11291,80.0
11292,125.0
11293,193.0
11294,302.0
11295,119.0
11296,72.0
11297,118.0
11298,191.0
11299,76.0
11300,103.0
11301,74.0
11302,114.0
11303,189.0
11304,147.0
11305,182.0
11306,65.0
11307,115.0
11308,108.0
11309,106.0
11310,157.0
11311,167.0
11312,61.0
11313,95.0
11314,45.0
11315,76.0
11316,315.0
11317,33.0
11318,134.0
11319,90.0
11320,70.0
11321,48.0
11322,60.0
11323,105.0
11324,28.0
11325,95.0
11326,94.0
11327,89.0
11328,151.0
11329,157.0
11330,230.0
11331,152.0
11332,268.0
11333,113.0
11334,108.0
11335,151.0
11336,52.0
11337,105.0
11338,49.0
11339,70.0
11340,118.0
11341,143.0
11342,69.0
11343,56.0
11344,59.0
11345,72.0
11346,162.0
11347,117.0
11348,25.0
11349,57.0
11350,50.0
11351,114.0
11352,101.0
11353,44.0
11354,127.0
11355,86.0
11356,166.0
11357,182.0
11358,232.0
11359,128.0
11360,230.0
11361,97.0
11362,76.0
11363,60.0
11364,39.0
11365,71.0
11366,143.0
11367,188.0
11368,71.0
11369,35.0
11370,116.0
11371,106.0
11372,157.0
11373,115.0
11374,252.0
11375,254.0
11376,165.0
11377,217.0
11378,231.0
11379,251.0
11380,45.0
11381,40.0
11382,77.0
11383,30.0
11384,33.0
11385,45.0
11386,64.0
11387,160.0
11388,192.0
11389,85.0
11390,102.0
11391,55.0
11392,20.0
11393,49.0
11394,110.0
11395,130.0
11396,151.0
11397,144.0
11398,147.0
11399,187.0
11400,188.0
11401,212.0
11402,181.0
11403,140.0
11404,178.0
11405,98.0
11406,46.0
11407,62.0
11408,132.0
11409,86.0
11410,144.0
11411,63.0
11412,67.0
11413,43.0
11414,49.0
11415,63.0
11416,83.0
11417,96.0
11418,118.0
11419,88.0
11420,115.0
11421,123.0
11422,166.0
11423,123.0
11424,196.0
11425,47.0
11426,41.0
11427,43.0
11428,103.0
11429,123.0
11430,96.0
11431,200.0
11432,98.0
11433,148.0
11434,43.0
11435,32.0
11436,102.0
11437,146.0
11438,175.0
11439,203.0
11440,101.0
11441,74.0
11442,101.0
11443,128.0
11444,126.0
11445,87.0
11446,109.0
11447,50.0
11448,290.0
11449,71.0
11450,116.0
11451,150.0
11452,213.0
11453,219.0
11454,142.0
11455,107.0
11456,99.0
11457,178.0
11458,201.0
11459,125.0
11460,95.0
11461,102.0
11462,66.0
11463,92.0
11464,90.0
11465,192.0
11466,134.0
11467,72.0
11468,84.0
11469,279.0
11470,329.0
11471,364.0
11472,339.0
11473,262.0
11474,15.0
11475,52.0
11476,112.0
11477,139.0
11478,70.0
11479,157.0
11480,271.0
11481,314.0
11482,258.0
11483,70.0
11484,105.0
11485,117.0
11486,118.0
11487,66.0
11488,74.0
11489,162.0
11490,201.0
11491,250.0
11492,241.0
11493,14.3
11494,56.0
11495,210.0
11496,198.0
11497,50.0
11498,55.0
11499,101.0
11500,114.0
11501,174.0
11502,169.0
11503,7.0
11504,60.0
11505,94.0
11506,211.0
11507,246.0
11508,93.0
11509,171.0
11510,371.0
11511,450.0
11512,557.0
11513,126.0
11514,175.0
11515,185.0
11516,330.0
11517,382.0
11518,384.0
11519,218.0
11520,364.0
11521,245.0
11522,24.0
11523,115.0
11524,129.0
11525,12.0
11526,134.0
11527,144.0
11528,100.0
11529,145.0
11530,338.0
11531,340.0
11532,82.0
11533,51.0
11534,118.0
11535,147.0
11536,262.0
11537,12.0
11538,198.0
11539,217.0
11540,192.0
11541,11.0
11542,59.0
11543,184.0
11544,174.0
11545,18.0
11546,119.0
11547,239.0
11548,373.0
11549,259.0
11550,220.0
11551,108.0
11552,7.0
11553,97.0
11554,120.0
11555,214.0
11556,253.0
11557,156.0
11558,118.0
11559,133.0
11560,242.0
11561,294.0
11562,340.0
11563,140.0
11564,143.0
11565,262.0
11566,289.0
11567,493.0
11568,485.0
11569,163.0
11570,168.0
11571,118.0
11572,113.0
11573,53.0
11574,262.0
11575,311.0
11576,248.0
11577,223.0
11578,262.0
11579,50.0
11580,125.0
11581,152.0
11582,18.0
11583,141.0
11584,185.0
11585,220.0
11586,219.0
11587,15.0
11588,87.0
11589,140.0
11590,105.0
11591,117.0
11592,197.0
11593,202.0
11594,197.0
11595,100.0
11596,306.0
11597,354.0
11598,373.0
11599,272.0
11600,100.0
11601,221.0
11602,525.0
11603,221.0
11604,334.0
11605,88.0
11606,275.0
11607,238.0
11608,225.0
11609,22.0
11610,53.0
11611,240.0
11612,135.0
11613,128.0
11614,11.0
11615,96.0
11616,224.0
11617,282.0
11618,300.0
11619,252.0
11620,18.0
11621,82.0
11622,89.0
11623,115.0
11624,135.0
11625,143.0
11626,157.0
11627,335.0
11628,313.0
11629,98.0
11630,152.0
11631,114.0
11632,66.0
11633,46.0
11634,62.0
11635,146.0
11636,167.0
11637,155.0
11638,151.0
11639,112.0
11640,137.0
11641,187.0
11642,177.0
11643,79.0
11644,55.0
11645,74.0
11646,106.0
11647,142.0
11648,44.0
11649,64.0
11650,148.0
11651,245.0
11652,241.0
11653,253.0
11654,16.0
11655,141.0
11656,87.0
11657,292.0
11658,187.0
11659,114.0
11660,178.0
11661,120.0
11662,134.0
11663,105.0
11664,60.0
11665,107.0
11666,68.0
11667,221.0
11668,156.0
11669,113.0
11670,94.0
11671,131.0
11672,192.0
11673,223.0
11674,51.0
11675,111.0
11676,85.0
11677,195.0
11678,31.0
11679,58.0
11680,249.0
11681,73.0
11682,54.0
11683,41.0
11684,64.0
11685,113.0
11686,46.0
11687,59.0
11688,72.0
11689,181.0
11690,180.0
11691,33.0
11692,22.0
11693,50.0
11694,74.0
11695,145.0
11696,189.0
11697,122.0
11698,158.0
11699,137.0
11700,135.0
11701,129.0
11702,83.0
11703,72.0
11704,141.0
11705,153.0
11706,39.0
11707,72.0
11708,64.0
11709,54.0
11710,24.0
11711,32.0
11712,95.0
11713,144.0
11714,97.0
11715,29.0
11716,32.0
11717,50.0
11718,112.0
11719,175.0
11720,80.0
11721,58.0
11722,51.0
11723,45.0
11724,60.0
11725,146.0
11726,281.0
11727,150.0
11728,162.0
11729,188.0
11730,151.0
11731,188.0
11732,223.0
11733,27.0
11734,37.0
11735,25.0
11736,41.0
11737,62.0
11738,87.0
11739,93.0
11740,107.0
11741,195.0
11742,131.0
11743,85.0
11744,148.0
11745,203.0
11746,93.0
11747,76.0
11748,60.0
11749,91.0
11750,105.0
11751,106.0
11752,134.0
11753,136.0
11754,183.0
11755,96.0
11756,76.0
11757,111.0
11758,141.0
11759,178.0
11760,114.0
11761,94.0
11762,134.0
11763,118.0
11764,37.0
11765,88.0
11766,110.0
11767,162.0
11768,45.0
11769,112.0
11770,119.0
11771,136.0
11772,91.0
11773,108.0
11774,104.0
11775,173.0
11776,119.0
11777,142.0
11778,139.0
11779,75.0
11780,89.0
11781,100.0
11782,120.0
11783,78.0
11784,71.0
11785,28.0
11786,72.0
11787,76.0
11788,22.0
11789,26.0
11790,29.0
11791,33.0
11792,34.0
11793,40.0
11794,59.0
11795,51.0
11796,57.0
11797,21.0
11798,32.0
11799,91.0
11800,28.0
11801,33.0
11802,33.0
11803,87.0
11804,87.0
11805,14.0
11806,26.0
11807,21.0
11808,39.0
11809,117.0
11810,137.0
11811,167.0
11812,197.0
11813,234.0
11814,33.0
11815,178.0
11816,126.0
11817,216.0
11818,69.0
11819,220.0
11820,46.0
11821,70.0
11822,77.0
11823,94.0
11824,77.0
11825,48.0
11826,41.0
11827,45.0
11828,54.0
11829,252.0
11830,344.0
11831,379.0
11832,364.0
11833,51.0
11834,60.0
11835,19.0
11836,33.0
11837,45.0
11838,113.0
11839,176.0
11840,193.0
11841,339.0
11842,370.0
11843,321.0
11844,113.0
11845,113.0
11846,74.0
11847,76.0
11848,85.0
11849,83.0
11850,50.0
11851,77.0
11852,48.0
11853,15.0
11854,13.0
11855,59.0
11856,102.0
11857,124.0
11858,155.0
11859,203.0
11860,252.0
11861,243.0
11862,23.0
11863,27.0
11864,94.0
11865,160.0
11866,166.0
11867,165.0
11868,227.0
11869,215.0
11870,402.0
11871,301.0
11872,77.0
11873,90.0
11874,89.0
11875,93.0
11876,95.0
11877,79.0
11878,73.0
11879,48.0
11880,97.0
11881,109.0
11882,139.0
11883,352.0
11884,427.0
11885,414.0
11886,687.0
11887,690.0
11888,203.0
11889,14.0
11890,139.0
11891,129.0
11892,238.0
11893,209.0
11894,272.0
11895,353.0
11896,260.0
11897,112.0
11898,466.0
11899,326.0
11900,319.0
11901,18.0
11902,11.0
11903,140.0
11904,154.0
11905,198.0
11906,380.0
11907,417.0
11908,545.0
11909,474.0
11910,541.0
11911,636.0
11912,456.0
11913,89.0
11914,281.0
11915,543.0
11916,505.0
11917,227.0
